index,Date_Heure,Pression au niveau mer,Variation de pression en 3 heures,Type de tendance barometrique,Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Temperature,Point de rosee,Humidite,Visibilite horizontale,Temps present,Pression station,Rafales sur une periode,Periode de mesure de la rafale,Precipitations dans la derniere heure,Precipitations dans les 3 dernieres heures,Temperature (C),consommation,datehour,datemonth
90000,1/4/2014 8:00,101500,0,5,70,3.6,285.25,283.85,91,4500,10,101400,5.7,-10,0,0,12.1,27281,8,1
10130,1/4/2014 11:00,101580,80,1,120,1.5,286.65,284.65,88,10000,2,101480,5.7,-10,0.2,0.2,13.5,27187,11,1
48435,1/4/2014 14:00,101570,10,0,130,6.2,287.35,285.05,86,15000,2,101470,8.7,-10,0,0,14.2,25463,14,1
25591,1/4/2014 17:00,101420,-150,8,130,7.2,289.15,284.35,73,15000,2,101320,9.3,-10,0,0,16,23673,17,1
10142,1/4/2014 20:00,101400,-20,8,120,6.7,286.85,284.05,83,10000,2,101300,8.7,-10,0,0,13.7,25562,20,1
10149,1/4/2014 23:00,101460,60,3,130,7.7,286.85,284.35,85,10000,2,101360,9.8,-10,0,0,13.7,25685,23,1
11822,1/5/2014 2:00,101410,-10,8,270,3.1,286.05,277.95,58,60000,0,101310,5.1,-10,0,0,12.9,18911,2,1
11831,1/5/2014 5:00,101340,-70,8,290,4.6,286.85,277.95,55,50000,2,101240,7.7,-10,0,0,13.7,16789,5,1
11838,1/5/2014 8:00,101390,50,3,320,3.6,288.45,278.95,53,50000,2,101290,6.7,-10,0,0,15.3,17841,8,1
71150,1/5/2014 11:00,101380,0,0,300,4.6,293.25,279.25,40,50000,2,101290,8.2,-10,0,0,20.1,20998,11,1
92506,1/5/2014 14:00,101310,-70,6,290,10.8,294.75,280.55,40,50000,2,101220,15.9,-10,0,0,21.6,19647,14,1
11566,1/5/2014 17:00,101260,-50,5,310,10.3,295.55,278.95,34,50000,2,101170,16.5,-10,0,0,22.4,18080,17,1
11856,1/5/2014 20:00,101240,-20,8,290,6.2,292.45,278.85,41,30000,2,101150,9.8,-10,0,0,19.3,20939,20,1
11862,1/5/2014 23:00,101410,160,1,270,5.1,289.95,279.75,51,30000,2,101310,10.8,-10,0,0,16.8,22680,23,1
12215,1/6/2014 2:00,101820,20,1,350,2.6,290.85,278.45,44,60000,0,101720,4.6,-10,0,0,17.7,16981,2,1
53002,1/6/2014 5:00,101800,-20,8,310,3.1,288.55,279.25,54,50000,2,101700,3.6,-10,0,0,15.4,14634,5,1
53009,1/6/2014 8:00,101830,30,3,310,3.6,291.15,279.35,46,70000,2,101730,5.7,-10,0,0,18,15904,8,1
8439,1/6/2014 11:00,101790,-30,8,10,5.1,296.35,279.15,33,60000,2,101700,9.8,-10,0,0,23.2,18644,11,1
12236,1/6/2014 14:00,101720,-70,6,40,5.1,299.65,276.85,23,60000,2,101630,9.8,-10,0,0,26.5,18200,14,1
49858,1/6/2014 17:00,101590,-130,6,210,5.1,299.75,279.75,28,60000,2,101500,8.7,-10,0,0,26.6,16805,17,1
7794,1/6/2014 20:00,101540,-50,5,180,4.6,294.65,285.45,56,60000,2,101450,7.2,-10,0,0,21.5,18389,20,1
53034,1/6/2014 23:00,101760,220,3,350,2.6,293.95,282.55,48,60000,2,101670,4.6,-10,0,0,20.8,20543,23,1
93514,1/7/2014 2:00,101560,0,4,40,2.1,292.15,285.45,65,60000,0,101470,2.6,-10,0,0,19,17388,2,1
93526,1/7/2014 5:00,101500,-60,7,10,1.5,291.05,282.15,56,30000,2,101410,3.6,-10,0,0,17.9,16710,5,1
117909,1/7/2014 8:00,101540,40,1,30,2.1,291.95,283.25,57,50000,2,101450,3.6,-10,0,0,18.8,21490,8,1
4633,1/7/2014 11:00,101550,10,1,70,3.6,296.95,283.95,44,50000,2,101460,6.7,-10,0,0,23.8,24803,11,1
13222,1/7/2014 14:00,101500,-50,8,130,4.6,297.05,291.25,70,30000,2,101410,6.7,-10,0,0,23.9,24663,14,1
4645,1/7/2014 17:00,101490,-10,7,130,7.7,295.05,291.85,82,25000,60,101400,10.3,-10,0,0,21.9,23231,17,1
93557,1/7/2014 20:00,101490,0,5,120,7.7,294.75,292.85,89,20000,21,101400,10.8,-10,0.2,0.2,21.6,21613,20,1
4655,1/7/2014 23:00,101520,30,0,150,8.7,293.75,292.05,90,9000,95,101430,12.9,-10,2,2,20.6,21173,23,1
96112,1/8/2014 2:00,101170,40,0,150,0.5,296.35,288.95,63,60000,0,101080,2.6,-10,0,0,23.2,17593,2,1
17951,1/8/2014 5:00,101080,-90,8,360,1.5,293.05,288.85,77,50000,2,100990,2.1,-10,0,0,19.9,16903,5,1
64913,1/8/2014 8:00,101070,-10,6,330,1,293.75,288.35,71,50000,2,100980,2.1,-10,0,0,20.6,21299,8,1
96124,1/8/2014 11:00,101100,30,3,170,2.6,300.55,287.95,46,50000,2,101010,3.6,-10,0,0,27.4,25433,11,1
17966,1/8/2014 14:00,100990,-110,8,160,5.1,298.65,288.65,54,40000,2,100900,7.2,-10,0,0,25.5,24678,14,1
26147,1/8/2014 17:00,100930,-60,8,170,4.1,298.95,290.05,58,40000,2,100840,6.7,-10,0,0,25.8,23236,17,1
96143,1/8/2014 20:00,100910,-20,8,200,4.1,297.15,289.15,61,40000,2,100820,7.7,-10,0,0,24,21533,20,1
17980,1/8/2014 23:00,100930,20,0,40,2.6,295.55,293.45,88,20000,21,100840,6.7,-10,0.2,0.2,22.4,21592,23,1
36983,1/9/2014 2:00,101520,-20,5,40,1,293.05,284.75,59,75000,2,101430,2.6,-10,0,0,19.9,16566,2,1
6846,1/9/2014 5:00,101620,100,3,350,4.6,293.15,281.15,46,75000,2,101530,9.8,-10,0,0,20,16586,5,1
9466,1/9/2014 8:00,101700,80,3,350,6.2,292.65,280.05,44,50000,2,101610,9.3,-10,0,0,19.5,21345,8,1
36999,1/9/2014 11:00,101740,40,1,340,8.2,296.55,280.25,35,50000,2,101650,13.4,-10,0,0,23.4,24914,11,1
9473,1/9/2014 14:00,101470,-270,6,350,7.7,300.55,279.35,26,50000,2,101380,13.4,-10,0,0,27.4,24903,14,1
18872,1/9/2014 17:00,101290,-180,6,10,7.7,303.15,278.45,21,50000,0,101200,12.9,-10,0,0,30,23515,17,1
37012,1/9/2014 20:00,101300,10,3,10,9.3,299.05,277.55,25,50000,2,101210,13.4,-10,0,0,25.9,22668,20,1
6872,1/9/2014 23:00,101480,180,1,360,6.2,295.15,278.95,35,50000,2,101390,13.4,-10,0,0,22,21852,23,1
65464,1/10/2014 2:00,102500,0,0,310,0.5,290.45,288.05,86,45000,0,102400,2.6,-10,0,0,17.3,17127,2,1
68680,1/10/2014 5:00,102430,-70,7,10,0.5,288.95,287.45,91,20000,2,102330,3.1,-10,0,0,15.8,17245,5,1
74569,1/10/2014 8:00,102450,20,3,320,1,288.55,287.25,92,20000,2,102350,2.6,-10,0,0,15.4,22436,8,1
74579,1/10/2014 11:00,102500,60,1,320,1.5,296.15,288.75,63,20000,2,102410,3.1,-10,0,0,23,24569,11,1
65486,1/10/2014 14:00,102360,-140,8,190,3.1,298.75,289.35,56,20000,2,102270,5.1,-10,0,0,25.6,23453,14,1
65493,1/10/2014 17:00,102210,-150,6,200,3.6,298.75,290.95,62,20000,2,102120,5.1,-10,0,0,25.6,21905,17,1
74601,1/10/2014 20:00,102250,40,2,280,2.1,296.65,290.65,69,50000,2,102160,3.1,-10,0,0,23.5,22404,20,1
493,1/10/2014 23:00,102370,120,1,340,3.1,293.55,287.85,70,50000,2,102280,4.1,-10,0,0,20.4,21220,23,1
37808,1/11/2014 1:00,102490,-20,5,30,1,283.95,283.05,94,2800,10,102390,2.6,-10,0,0,10.8,22380,1,1
80629,1/11/2014 4:00,102420,-70,6,10,2.6,283.65,282.75,94,4500,10,102320,4.1,-10,0,0.2,10.5,17960,4,1
17432,1/11/2014 7:00,102460,40,3,20,2.6,285.15,283.55,90,8000,2,102360,4.6,-10,0,0,12,16487,7,1
37822,1/11/2014 10:00,102570,110,3,20,3.1,286.25,284.15,87,7000,2,102470,4.6,-10,0,0,13.1,18203,10,1
76309,1/11/2014 13:00,102480,-90,8,30,2.6,289.15,285.55,79,7000,2,102380,3.6,-10,0,0,16,20934,13,1
76313,1/11/2014 16:00,102410,-70,6,350,1,290.85,285.75,72,8000,2,102310,2.1,-10,0,0,17.7,19725,16,1
37841,1/11/2014 19:00,102400,-10,5,20,1.5,289.65,286.15,80,10000,2,102300,2.1,-10,0,0,16.5,20553,19,1
17454,1/11/2014 22:00,102420,20,3,20,2.1,289.15,286.45,84,10000,2,102320,3.1,-10,0,0,16,21632,22,1
75846,1/12/2014 1:00,100120,-30,8,360,2.6,285.05,282.75,86,15000,61,100020,6.2,-10,2,3,11.9,23826,1,1
47864,1/12/2014 4:00,100020,-100,6,360,3.6,284.65,282.35,86,20000,2,99920,6.2,-10,0,1,11.5,20291,4,1
75865,1/12/2014 7:00,100020,0,5,40,2.6,283.55,281.85,89,15000,60,99920,5.7,-10,0.4,0.8,10.4,20980,7,1
88299,1/12/2014 10:00,100100,80,3,30,5.1,281.25,279.85,91,6000,60,100000,8.7,-10,1,2,8.1,27774,10,1
88311,1/12/2014 13:00,100130,30,0,350,4.6,281.55,279.65,88,15000,1,100030,7.2,-10,0,1,8.4,30615,13,1
79916,1/12/2014 16:00,100210,80,3,350,1.5,282.85,280.15,83,20000,2,100110,3.1,-10,0,0,9.7,30565,16,1
75887,1/12/2014 19:00,100390,180,2,10,3.1,281.35,279.15,86,40000,2,100290,4.1,-10,0,0,8.2,31370,19,1
29131,1/12/2014 22:00,100520,130,3,360,4.1,281.35,277.35,76,40000,2,100420,7.2,-10,0,0,8.2,30489,22,1
116218,1/13/2014 1:00,102150,-40,8,40,2.1,283.15,281.25,88,7000,0,102050,2.1,-10,0,0,10,27852,1,1
40690,1/13/2014 4:00,102090,-60,7,30,1.5,281.65,279.95,89,7000,2,101990,2.1,-10,0,0,8.5,24453,4,1
14042,1/13/2014 7:00,101950,-140,6,20,1.5,281.55,280.45,93,8000,2,101850,3.1,-10,0,0,8.4,24681,7,1
40705,1/13/2014 10:00,101930,-20,6,350,1.5,283.25,282.05,92,6000,2,101830,2.1,-10,0,0,10.1,30869,10,1
116241,1/13/2014 13:00,101680,-250,8,10,1.5,284.25,283.15,93,1800,10,101580,2.6,-10,0,0,11.1,32528,13,1
116247,1/13/2014 16:00,101400,-280,6,80,1,284.75,283.95,95,1500,60,101300,2.6,-10,0,,11.6,32279,16,1
40725,1/13/2014 19:00,101280,-120,6,300,3.6,283.25,281.85,91,15000,60,101180,5.1,-10,0.2,5,10.1,32676,19,1
40731,1/13/2014 22:00,101240,-40,8,300,1.5,282.05,280.35,89,9000,21,101140,3.6,-10,0.2,0.6,8.9,32105,22,1
40738,1/14/2014 1:00,101140,-100,8,0,0,280.65,279.45,92,17000,0,101040,2.1,-10,0,0,7.5,31247,1,1
40743,1/14/2014 4:00,101030,-110,8,310,3.1,278.95,275.95,81,20000,2,100930,5.1,-10,0,0,5.8,27783,4,1
8149,1/14/2014 7:00,100950,-80,6,280,5.1,278.05,275.25,82,20000,2,100850,8.2,-10,0,0,4.9,28719,7,1
14092,1/14/2014 10:00,101040,90,3,230,1.5,280.65,276.85,77,30000,2,100940,3.1,-10,0,0,7.5,35076,10,1
14100,1/14/2014 13:00,100930,-110,8,260,4.6,284.85,278.45,65,30000,2,100830,6.7,-10,0.2,0.2,11.7,34547,13,1
8165,1/14/2014 16:00,100950,20,3,270,3.1,283.15,279.45,78,60000,61,100850,7.7,-10,0.4,0.4,10,33137,16,1
14115,1/14/2014 19:00,101120,170,2,290,5.1,282.25,277.65,73,50000,1,101020,6.7,-10,0,0,9.1,34314,19,1
8175,1/14/2014 22:00,101310,190,3,300,5.7,281.95,275.55,64,50000,2,101210,10.3,-10,0,0,8.8,33788,22,1
8182,1/15/2014 1:00,101410,100,2,330,2.1,278.85,274.35,73,60000,0,101310,4.1,-10,0,0,5.7,32205,1,1
8189,1/15/2014 4:00,101460,50,2,10,3.1,275.55,272.25,79,40000,2,101360,4.6,-10,0,0,2.4,28427,4,1
8200,1/15/2014 7:00,101490,30,3,300,3.1,277.05,272.45,72,40000,2,101390,4.6,-10,0,0,3.9,29107,7,1
14144,1/15/2014 10:00,101560,70,3,300,2.1,278.65,273.85,71,70000,2,101460,3.1,-10,0,0,5.5,35805,10,1
5473,1/15/2014 13:00,101460,-100,8,270,1,284.15,273.25,47,50000,2,101360,3.1,-10,0,0,11,35694,13,1
5478,1/15/2014 16:00,101360,-100,6,180,2.6,284.55,274.45,50,50000,2,101260,3.6,-10,0,0,11.4,34144,16,1
115959,1/15/2014 19:00,101300,-60,6,170,3.1,281.95,278.15,77,40000,2,101200,4.1,-10,0,0,8.8,35149,19,1
40839,1/15/2014 22:00,101300,0,0,10,2.6,278.35,274.85,78,25000,2,101200,3.1,-10,0,0,5.2,34149,22,1
40841,1/16/2014 1:00,101190,-110,6,40,4.1,278.75,274.25,73,35000,0,101090,6.2,-10,0,0,5.6,32237,1,1
14187,1/16/2014 4:00,101010,-180,6,20,5.7,279.65,278.25,91,10000,60,100910,9.3,-10,0.4,0.4,6.5,28727,4,1
7799,1/16/2014 7:00,100830,-180,5,350,5.1,281.05,280.25,95,4000,60,100730,8.7,-10,0.8,0.8,7.9,28702,7,1
5494,1/16/2014 10:00,100770,-60,5,140,8.7,285.95,284.35,90,8000,1,100670,12.3,-10,0,1,12.8,35088,10,1
115988,1/16/2014 13:00,100620,-150,6,220,2.6,286.05,283.45,84,15000,1,100520,11.8,-10,0,0,12.9,35630,13,1
14215,1/16/2014 16:00,100600,-20,5,200,1.5,284.55,282.45,87,8000,2,100500,3.6,-10,0,0,11.4,32889,16,1
40870,1/16/2014 19:00,100680,80,1,10,1.5,282.25,281.45,95,7000,2,100580,2.1,-10,0,0,9.1,33612,19,1
116007,1/16/2014 22:00,100630,-50,8,20,1.5,282.05,281.25,95,6000,2,100530,3.1,-10,0,0,8.9,33283,22,1
14229,1/17/2014 1:00,100490,-140,8,20,2.1,281.25,280.45,95,9000,0,100390,3.6,-10,0,0,8.1,31722,1,1
116023,1/17/2014 4:00,100430,-60,8,360,1.5,281.25,280.35,94,15000,2,100330,3.1,-10,0,0,8.1,28152,4,1
40903,1/17/2014 7:00,100360,-70,6,350,0.5,280.05,278.15,88,30000,2,100260,2.6,-10,0,0,6.9,29241,7,1
14246,1/17/2014 10:00,100480,120,3,20,3.1,281.75,280.05,89,30000,2,100380,5.1,-10,0,0,8.6,35738,10,1
5534,1/17/2014 13:00,100400,-80,8,10,3.6,284.55,281.75,83,15000,2,100300,5.1,-10,0,0.2,11.4,34010,13,1
14258,1/17/2014 16:00,100310,-90,5,130,3.1,286.35,280.35,67,50000,2,100210,4.6,-10,0,0,13.2,30335,16,1
5543,1/17/2014 19:00,100320,10,3,90,4.6,282.75,281.05,89,50000,2,100220,5.7,-10,0,0,9.6,31176,19,1
40934,1/17/2014 22:00,100470,150,1,160,8.2,285.45,280.95,74,15000,2,100370,11.3,-10,0,0,12.3,32903,22,1
14281,1/18/2014 1:00,100450,-20,8,160,8.7,285.45,280.15,70,55000,0,100350,13.9,-10,0,0,12.3,32077,1,1
5554,1/18/2014 4:00,100410,-40,8,140,7.7,285.55,282.05,79,15000,2,100310,11.8,-10,0,0,12.4,27967,4,1
5559,1/18/2014 7:00,100260,-150,6,150,7.2,285.45,282.25,81,15000,2,100160,10.3,-10,0,0,12.3,26834,7,1
116087,1/18/2014 10:00,100220,-40,5,150,6.7,286.35,283.35,82,15000,2,100120,10.3,-10,0,0,13.2,30133,10,1
7885,1/18/2014 13:00,99940,-270,8,140,9.8,286.05,283.25,83,15000,21,99850,14.9,-10,0,0,12.9,31732,13,1
5568,1/18/2014 16:00,99710,-230,6,130,7.2,285.25,284.15,93,10000,60,99620,13.9,-10,0.2,0.2,12.1,30688,16,1
40980,1/18/2014 19:00,99680,-30,5,160,6.2,286.15,284.75,91,13000,21,99590,10.3,-10,0.8,1,13,30892,19,1
14321,1/18/2014 22:00,99660,-20,6,150,9.3,286.45,284.55,88,12000,2,99570,13.4,-10,0,0,13.3,30699,22,1
116123,1/19/2014 1:00,99540,-120,8,170,9.3,286.45,284.35,87,13000,0,99450,14.9,-10,1,2,13.3,30551,1,1
116132,1/19/2014 4:00,99520,-30,6,200,4.6,284.15,282.25,88,10000,61,99420,10.3,-10,6,6,11,26971,4,1
41004,1/19/2014 7:00,99510,0,5,150,7.7,285.45,282.85,84,60000,0,99420,9.8,-10,0,4,12.3,24651,7,1
14345,1/19/2014 10:00,99630,110,3,280,2.1,283.95,281.35,84,30000,2,99530,8.7,-10,0,0,10.8,26876,10,1
5603,1/19/2014 13:00,99590,-40,8,360,2.1,283.75,282.35,91,20000,21,99490,4.1,-10,0.4,10,10.6,30890,13,1
116160,1/19/2014 16:00,99660,70,3,10,4.1,283.15,281.55,90,15000,60,99560,6.7,-10,0.2,0.2,10,29163,16,1
14369,1/19/2014 19:00,99780,120,3,340,3.1,282.45,281.25,92,15000,60,99680,4.1,-10,0.2,1,9.3,29879,19,1
7930,1/19/2014 22:00,99950,170,1,320,4.1,281.65,280.75,94,8000,50,99850,8.7,-10,0.4,1,8.5,31672,22,1
116175,1/20/2014 1:00,100050,100,1,290,1.5,281.15,279.65,90,60000,0,99950,3.1,-10,0,3,8,31082,1,1
41043,1/20/2014 4:00,100120,70,3,260,3.6,280.95,276.95,76,30000,2,100020,9.8,-10,0,0,7.8,27958,4,1
7950,1/20/2014 7:00,100260,140,3,290,5.1,281.45,276.25,70,30000,2,100160,8.2,-10,0,0,8.3,28370,7,1
116190,1/20/2014 10:00,100490,230,3,280,5.1,281.45,277.05,74,30000,2,100390,8.2,-10,0,0,8.3,35046,10,1
41064,1/20/2014 13:00,100560,70,0,300,7.2,285.45,276.15,53,35000,2,100460,11.8,-10,0,0,12.3,35539,13,1
116205,1/20/2014 16:00,100660,100,3,300,7.7,285.65,275.75,51,35000,2,100560,11.8,-10,0,0,12.5,33964,16,1
14413,1/20/2014 19:00,100850,190,2,280,7.2,282.15,275.05,61,30000,2,100750,11.3,-10,0,0,9,35167,19,1
15092,1/20/2014 22:00,100980,130,1,290,6.7,281.65,274.55,61,40000,2,100880,10.3,-10,0,0,8.5,35347,22,1
8218,1/21/2014 1:00,101040,60,1,290,6.2,281.45,273.65,58,60000,0,100940,9.3,-10,0,0,8.3,33558,1,1
58516,1/21/2014 4:00,101080,40,3,290,7.7,280.85,273.05,58,40000,2,100980,11.3,-10,0,0,7.7,30103,4,1
58522,1/21/2014 7:00,101170,90,3,290,7.7,280.35,272.15,56,40000,2,101070,11.3,-10,0,0,7.2,30606,7,1
15117,1/21/2014 10:00,101230,60,1,290,7.2,281.75,272.15,51,60000,2,101130,10.8,-10,0,0,8.6,36960,10,1
5771,1/21/2014 13:00,101140,-90,8,310,5.7,285.45,271.85,39,60000,2,101040,10.3,-10,0,0,12.3,35463,13,1
15133,1/21/2014 16:00,101090,-50,5,300,7.2,285.65,273.05,42,60000,2,100990,10.3,-10,0,0,12.5,32452,16,1
5778,1/21/2014 19:00,101220,130,2,300,4.1,281.45,272.65,54,60000,2,101120,5.1,-10,0,0,8.3,33731,19,1
58554,1/21/2014 22:00,101260,40,0,10,1,276.85,271.85,70,40000,2,101160,5.1,-10,0,0,3.7,35511,22,1
15150,1/22/2014 1:00,101200,-60,8,330,1.5,276.15,272.35,76,50000,0,101100,3.6,-10,0,0,3,34543,1,1
8279,1/22/2014 4:00,101180,-20,8,300,2.1,275.45,271.45,75,60000,0,101080,3.1,-10,0,0,2.3,31182,4,1
116384,1/22/2014 7:00,101160,-20,5,20,0.5,272.95,270.75,83,40000,3,101060,2.6,-10,0,0,-0.2,31807,7,1
8291,1/22/2014 10:00,101280,120,3,10,1.5,276.75,272.35,73,40000,2,101180,3.1,-10,0,0,3.6,38723,10,1
58584,1/22/2014 13:00,101270,10,0,130,1.5,281.25,274.85,64,40000,2,101170,3.1,-10,0,0,8.1,39232,13,1
5803,1/22/2014 16:00,101200,-70,5,180,1,283.15,275.05,57,40000,2,101100,2.1,-10,0,0,10,37487,16,1
8309,1/22/2014 19:00,101360,160,3,250,2.1,281.15,275.85,69,20000,2,101260,3.1,-10,0,0,8,38026,19,1
8315,1/22/2014 22:00,101500,140,1,290,2.6,280.45,278.75,89,15000,21,101400,3.6,-10,0.2,0.2,7.3,36752,22,1
8318,1/23/2014 1:00,101560,60,1,20,1,279.55,278.15,91,11000,0,101460,1.5,-10,0,0,6.4,34084,1,1
116418,1/23/2014 4:00,101630,70,1,330,1.5,277.85,276.95,94,10000,2,101530,2.6,-10,0,0,4.7,30473,4,1
15203,1/23/2014 7:00,101700,70,2,300,2.1,278.35,277.35,93,15000,2,101600,3.1,-10,0,0,5.2,30498,7,1
15208,1/23/2014 10:00,101900,200,1,300,5.1,282.05,276.25,67,40000,2,101800,7.2,-10,0,0,8.9,36509,10,1
7386,1/23/2014 13:00,101920,20,0,320,7.2,286.55,274.85,45,50000,2,101820,11.3,-10,0,0,13.4,35905,13,1
90803,1/23/2014 16:00,101910,-10,5,310,9.3,285.85,272.95,41,50000,2,101810,13.9,-10,0,0,12.7,33769,16,1
15229,1/23/2014 19:00,102070,160,3,300,6.2,282.65,273.55,53,50000,2,101970,12.3,-10,0,0,9.5,34744,19,1
15232,1/23/2014 22:00,102030,-40,8,280,4.6,282.55,274.45,57,50000,2,101930,12.3,-10,0,0,9.4,35210,22,1
7411,1/24/2014 1:00,101860,-170,6,260,4.1,281.65,276.65,71,60000,0,101760,6.7,-10,0,0,8.5,33068,1,1
7415,1/24/2014 4:00,101830,-30,8,270,5.1,283.65,275.25,56,40000,2,101730,9.8,-10,0,0,10.5,29093,4,1
15249,1/24/2014 7:00,101740,-90,6,290,7.2,283.65,275.45,57,40000,2,101640,13.4,-10,0,0,10.5,29393,7,1
14711,1/24/2014 10:00,101780,40,0,300,5.7,283.55,276.35,61,60000,0,101680,9.3,-10,0,0,10.4,35356,10,1
90849,1/24/2014 13:00,101580,-200,8,310,6.7,283.45,277.15,65,60000,2,101480,11.8,-10,0,0,10.3,35863,13,1
90859,1/24/2014 16:00,101370,-210,6,20,5.7,280.45,277.95,84,60000,60,101270,7.7,-10,0.2,0.2,7.3,34851,16,1
14736,1/24/2014 19:00,101320,-50,6,20,2.1,279.05,274.75,74,30000,3,101220,7.7,-10,0,0,5.9,35019,19,1
7460,1/24/2014 22:00,101370,50,3,360,2.6,279.15,273.85,69,20000,2,101270,5.7,-10,0,0,6,33918,22,1
14745,1/25/2014 1:00,101520,150,1,340,3.6,277.25,271.85,68,60000,0,101420,6.7,-10,0,0,4.1,32156,1,1
14756,1/25/2014 4:00,101590,70,0,10,1,276.65,269.65,60,20000,2,101490,4.6,-10,0,0,3.5,27927,4,1
90886,1/25/2014 7:00,101580,-10,6,10,2.6,277.85,269.55,55,20000,2,101480,4.6,-10,0,0,4.7,26604,7,1
15301,1/25/2014 10:00,101650,70,1,30,2.1,279.75,269.25,47,30000,2,101550,3.1,-10,0,0,6.6,29825,10,1
41320,1/25/2014 13:00,101560,-90,8,360,2.6,283.25,272.15,46,50000,2,101460,6.2,-10,0,0,10.1,32053,13,1
14776,1/25/2014 16:00,101480,-80,5,20,1.5,287.15,276.85,50,50000,2,101380,3.1,-10,0,0,14,30426,16,1
90387,1/25/2014 19:00,101720,240,3,300,4.1,285.85,279.45,65,50000,2,101620,7.2,-10,0,0,12.7,30364,19,1
41346,1/25/2014 22:00,101870,150,3,360,2.6,283.55,277.25,65,40000,2,101770,9.3,-10,0,0,10.4,30513,22,1
14792,1/26/2014 1:00,101970,100,1,290,6.2,285.85,278.05,59,60000,0,101870,12.9,-10,0,0,12.7,30516,1,1
14799,1/26/2014 4:00,101820,-150,6,300,7.2,285.15,276.15,54,40000,2,101720,14.4,-10,0,0,12,26696,4,1
7525,1/26/2014 7:00,101860,40,0,30,1,277.65,274.45,80,40000,2,101760,3.1,-10,0,0,4.5,24029,7,1
14814,1/26/2014 10:00,101890,30,0,320,5.1,286.35,276.95,53,70000,2,101790,8.2,-10,0,0,13.2,25941,10,1
41377,1/26/2014 13:00,101600,-290,8,290,8.7,288.75,276.85,45,70000,2,101500,12.3,-10,0,0,15.6,28074,13,1
7542,1/26/2014 16:00,101380,-220,6,290,7.7,289.15,279.25,52,70000,2,101280,12.9,-10,0,0,16,25532,16,1
14836,1/26/2014 19:00,101130,-250,6,280,3.1,286.65,281.05,69,70000,2,101030,9.3,-10,0,0,13.5,26993,19,1
7552,1/26/2014 22:00,100930,-200,8,230,4.6,285.55,281.25,75,30000,2,100830,6.2,-10,0,0,12.4,29180,22,1
7558,1/27/2014 1:00,100630,-300,6,230,6.7,284.95,282.55,85,60000,0,100530,10.3,-10,0,0,11.8,28333,1,1
7565,1/27/2014 4:00,100530,-100,6,280,6.2,285.55,276.75,55,30000,2,100430,13.4,-10,0,0,12.4,25193,4,1
14864,1/27/2014 7:00,100680,150,3,260,5.1,282.85,274.75,57,30000,2,100580,10.8,-10,0,0,9.7,26142,7,1
14783,1/27/2014 10:00,100760,80,1,270,6.7,283.25,275.15,57,50000,2,100660,10.8,-10,0,0,10.1,32600,10,1
7590,1/27/2014 13:00,100500,-260,8,300,9.3,285.05,272.85,43,50000,2,100400,15.9,-10,0,0,11.9,33019,13,1
7597,1/27/2014 16:00,100350,-150,6,300,8.7,284.65,273.75,47,50000,2,100250,11.8,-10,0,0,11.5,32453,16,1
14888,1/27/2014 19:00,100420,70,3,240,4.6,280.35,273.75,63,40000,2,100320,9.3,-10,0,0,7.2,33931,19,1
41429,1/27/2014 22:00,100430,10,3,270,5.1,279.25,274.15,70,30000,2,100330,9.3,-10,0,0,6.1,34608,22,1
14816,1/28/2014 1:00,100370,-60,8,270,7.2,278.85,273.65,69,60000,0,100270,8.7,-10,0,0,5.7,33129,1,1
14904,1/28/2014 4:00,100390,20,3,250,4.1,278.05,273.25,71,30000,2,100290,7.2,-10,0,0,4.9,29791,4,1
90516,1/28/2014 7:00,100380,-10,5,240,4.6,277.55,272.55,70,25000,2,100280,8.7,-10,0,0,4.4,30521,7,1
7634,1/28/2014 10:00,100450,70,1,250,6.7,281.05,274.45,63,40000,2,100350,8.7,-10,0,0,7.9,36695,10,1
41450,1/28/2014 13:00,100270,-180,8,300,5.1,283.05,273.35,51,30000,2,100170,10.3,-10,0,0,9.9,35483,13,1
14931,1/28/2014 16:00,99990,-280,8,180,1.5,281.95,274.85,61,30000,2,99890,5.7,-10,0,0,8.8,34069,16,1
41459,1/28/2014 19:00,99850,-140,6,50,2.1,279.35,274.65,72,20000,2,99750,3.1,-10,0,0,6.2,34718,19,1
14940,1/28/2014 22:00,99700,-150,8,60,5.7,279.25,275.65,78,20000,2,99600,7.2,-10,0,0,6.1,35473,22,1
41469,1/29/2014 1:00,99560,-140,5,30,4.6,278.35,275.55,82,60000,0,99460,7.2,-10,0,0,5.2,33458,1,1
14955,1/29/2014 4:00,99540,-20,6,350,3.6,278.85,275.35,78,20000,2,99440,5.1,-10,0,0,5.7,29800,4,1
14873,1/29/2014 7:00,99630,90,3,10,4.1,278.95,277.45,90,20000,60,99530,5.7,-10,0.2,0.2,5.8,29811,7,1
90572,1/29/2014 10:00,99770,140,1,70,4.1,279.65,278.95,95,8000,61,99670,7.2,-10,1,2,6.5,36022,10,1
14886,1/29/2014 13:00,99820,50,0,70,4.1,282.15,278.75,79,30000,1,99720,5.7,-10,0,0.2,9,35741,13,1
41500,1/29/2014 16:00,99830,10,3,70,3.6,282.85,277.25,68,30000,2,99730,6.2,-10,0,0,9.7,33116,16,1
